status,neighborhood,ptype,list_price,sqft,ask_ppsf,pred_ppsf,gap_pct,waterfront,flag
Active,Las Olas,Condo,3900000.0,3896.0,1001.0,576.0,73.7,False,Overpriced
Active,Selene,Condo,1999000.0,1416.0,1412.0,811.0,74.0,True,Overpriced
Active,Riva Residences,Condo,2100000.0,2251.0,933.0,536.0,74.1,True,Overpriced
Active,Aquamar Las Olas,Condo,3495000.0,3308.0,1057.0,606.0,74.3,True,Overpriced
Active,One Residences,Condo,5695000.0,4456.0,1278.0,732.0,74.6,True,Overpriced
Active,Las Olas,Condo,2599999.0,2380.0,1092.0,621.0,75.8,True,Overpriced
Active,Del Lago Isles,Single Family,24900000.0,10428.0,2388.0,1356.0,76.1,True,Overpriced
Active,Las Olas,Single Family,2650000.0,1896.0,1398.0,790.0,77.0,False,Overpriced
Active,Coral Ridge,Single Family,2590000.0,2166.0,1196.0,672.0,78.0,False,Overpriced
Active,Selene Oceanfront,Condo,3350000.0,2315.0,1447.0,812.0,78.2,True,Overpriced
Active,Nurmi Isles,Condo,3944138.0,2939.0,1342.0,752.0,78.4,True,Overpriced
Active,Nurmi Isles,Condo,3972320.0,2960.0,1342.0,752.0,78.5,True,Overpriced
Active,Coral Ridge,Single Family,15995000.0,6567.0,2436.0,1363.0,78.7,True,Overpriced
Active,Flb Condominium Hotel Elliott,Condo,599000.0,451.0,1328.0,741.0,79.1,True,Overpriced
Active,Rio South Townhomes,Townhouse,1289000.0,2098.0,614.0,343.0,79.2,False,Overpriced
Active,Harbor Beach,Single Family,35900000.0,14000.0,2564.0,1425.0,79.9,True,Overpriced
Active,Portofino On Intracoas,Condo,1699000.0,1580.0,1075.0,597.0,80.0,True,Overpriced
Active,South New River Isles,Single Family,2550000.0,1847.0,1381.0,764.0,80.6,True,Overpriced
Active,Ft Laud Surf Club Co Op,Condo,585000.0,770.0,760.0,420.0,80.9,False,Overpriced
Active,Harbour Heights,Single Family,2425000.0,1805.0,1343.0,742.0,81.0,False,Overpriced
Active,Las Olas,Condo,1599000.0,1905.0,839.0,464.0,81.0,False,Overpriced
Active,Colonial Manor West Apart,Condo,399999.0,1209.0,331.0,182.0,81.4,False,Overpriced
Active,Las Olas,Condo,3975000.0,3700.0,1074.0,591.0,81.8,True,Overpriced
Active,Fort Lauderdale Residence Fort Lauderdale Residen,Condo,659000.0,724.0,910.0,499.0,82.3,True,Overpriced
Active,Tiffany House,Condo,780000.0,826.0,944.0,517.0,82.8,False,Overpriced
Active,Harbourage Place,Condo,4495000.0,4043.0,1112.0,608.0,83.0,True,Overpriced
Active,Progresso,Townhouse,1325000.0,2239.0,592.0,323.0,83.0,False,Overpriced
Active,Sunrise,Single Family,21900000.0,9138.0,2397.0,1307.0,83.4,True,Overpriced
Active,Sage Intracoastal,Condo,3715185.0,3191.0,1164.0,633.0,83.8,True,Overpriced
Active,Del Lago Isles,Single Family,24950000.0,8343.0,2991.0,1627.0,83.8,True,Overpriced
Active,Las Olas,Condo,4750000.0,4320.0,1100.0,597.0,84.2,True,Overpriced
Active,Aquablu,Condo,1975000.0,2136.0,925.0,502.0,84.2,True,Overpriced
Active,Osceola Park,Single Family,1950000.0,1468.0,1328.0,721.0,84.3,False,Overpriced
Active,Selene Oceanfront Residenc,Condo,4599000.0,3240.0,1419.0,767.0,85.0,True,Overpriced
Pending,Progresso,Single Family,1995000.0,2380.0,838.0,453.0,85.1,False,Overpriced
Active,Selene Oceanfront Residenc Selene Oceanfront,Condo,4499900.0,3122.0,1441.0,777.0,85.4,True,Overpriced
Active,Las Olas,Condo,2880000.0,2658.0,1084.0,579.0,87.2,False,Overpriced
Active,Portside Yacht Club,Condo,1595000.0,2226.0,717.0,380.0,88.6,True,Overpriced
Active,Oceanage,Condo,1695000.0,1273.0,1332.0,705.0,88.8,False,Overpriced
Pending,Selene Oceanfront,Condo,2599000.0,1680.0,1547.0,819.0,88.8,True,Overpriced
Active,Ocean Lane Villas Co Op,Condo,975000.0,940.0,1037.0,549.0,88.9,True,Overpriced
Active,Watergarden,Condo,1695000.0,1469.0,1154.0,607.0,90.2,True,Overpriced
Active,Progresso,Single Family,845000.0,1034.0,817.0,429.0,90.3,False,Overpriced
Active,Flb Condominium Resid Ocean Resort Residences,Condo,1395000.0,1061.0,1315.0,690.0,90.6,True,Overpriced
Active,La Casa Del Rio,Condo,945000.0,1208.0,782.0,409.0,91.3,True,Overpriced
Active,Las Olas,Condo,1695000.0,1905.0,890.0,464.0,91.9,False,Overpriced
Active,North Lauderdale,Single Family,850000.0,1470.0,578.0,299.0,93.5,False,Overpriced
Active,Flb Condominium Resid Elliott,Condo,1434900.0,1113.0,1289.0,665.0,94.0,True,Overpriced
Active,Coral Ridge Galt,Single Family,5450000.0,2690.0,2026.0,1044.0,94.0,True,Overpriced
Active,Portside Yacht Club,Townhouse,1999999.0,2203.0,908.0,468.0,94.1,True,Overpriced
Active,Viceroy Fort Lauderdale,Condo,1020000.0,1229.0,830.0,427.0,94.2,False,Overpriced
Active,Illini Association,Condo,1350000.0,1290.0,1047.0,539.0,94.3,True,Overpriced
Pending,Rio Vista,Single Family,19770000.0,7030.0,2812.0,1447.0,94.3,True,Overpriced
Active,Harbor Beach,Single Family,20000000.0,8923.0,2241.0,1147.0,95.5,True,Overpriced
Active,Heron House,Condo,379900.0,695.0,547.0,278.0,96.4,False,Overpriced
Active,Lago Mar North Lodge,Condo,1680000.0,1498.0,1121.0,571.0,96.5,True,Overpriced
Active,Fort Lauderdale Residence Ft Lauderdale Residence,Condo,1200000.0,1214.0,988.0,502.0,96.9,False,Overpriced
Active,Fort Lauderdale Beac Auberge Beach Residences,Condo,2790000.0,2071.0,1347.0,684.0,97.0,True,Overpriced
Active,Illini,Condo,2199000.0,2150.0,1023.0,518.0,97.5,True,Overpriced
Active,Sea Isles,Single Family,28000000.0,10345.0,2707.0,1369.0,97.8,True,Overpriced
Active,Sixth&Rio,Condo,799000.0,742.0,1077.0,544.0,98.0,True,Overpriced
Active,Riva Condominium,Condo,2395000.0,2251.0,1064.0,536.0,98.5,True,Overpriced
Active,Adagio On Bay,Condo,2940000.0,2870.0,1024.0,514.0,99.1,True,Overpriced
Active,Las Olas,Single Family,35000000.0,10000.0,3500.0,1748.0,100.2,True,Overpriced
Active,Del Lago Isles,Single Family,29995000.0,8725.0,3438.0,1717.0,100.2,True,Overpriced
Active,Selene,Condo,2300000.0,1416.0,1624.0,811.0,100.2,True,Overpriced
Active,Riva Residences,Condo,2500000.0,2407.0,1039.0,515.0,101.7,True,Overpriced
Active,View Pointe,Condo,2730000.0,1760.0,1551.0,768.0,101.9,True,Overpriced
Active,Sunrise,Single Family,33000000.0,11133.0,2964.0,1467.0,102.0,True,Overpriced
Pending,Paramount Ft Lauderdale Paramount Fort Lauderdale,Condo,4375000.0,3214.0,1361.0,674.0,102.0,True,Overpriced
Active,Sunrise,Single Family,55000000.0,15079.0,3647.0,1794.0,103.3,True,Overpriced
Active,Venetian Condominium,Condo,4499000.0,3425.0,1314.0,643.0,104.3,True,Overpriced
Active,Castillo Grand Hotel Resi Ritz Carlton,Condo,1150000.0,832.0,1382.0,676.0,104.5,True,Overpriced
Active,Las Olas,Condo,2950000.0,3150.0,937.0,452.0,107.3,False,Overpriced
Active,Ritz Carlton,Condo,1150000.0,818.0,1406.0,677.0,107.5,True,Overpriced
Active,Riverside Amen,Single Family,734000.0,832.0,882.0,425.0,107.7,False,Overpriced
Active,Las Olas Isles,Single Family,3295000.0,2450.0,1345.0,643.0,109.1,True,Overpriced
Active,Las Olas,Single Family,2795000.0,1772.0,1577.0,753.0,109.5,False,Overpriced
Active,Coconut Grove Residences,Condo,3895000.0,3200.0,1217.0,580.0,109.8,True,Overpriced
Active,Sea Isles,Single Family,9250000.0,4078.0,2268.0,1072.0,111.7,True,Overpriced
Active,View Pointe,Condo,2300000.0,1376.0,1672.0,783.0,113.6,True,Overpriced
Active,Rio Vista,Single Family,7775000.0,3544.0,2194.0,1026.0,113.7,True,Overpriced
Active,Paramount Ft Lauderdale,Condo,4500000.0,3204.0,1404.0,656.0,114.1,True,Overpriced
Pending,Terraces,Condo,2595000.0,2027.0,1280.0,596.0,114.9,False,Overpriced
Active,Ritz Carlton,Condo,5400000.0,3784.0,1427.0,658.0,116.9,True,Overpriced
Active,Coconut Grove Residences,Condo,3600000.0,2654.0,1356.0,621.0,118.5,True,Overpriced
Active,Waterside,Condo,1148540.0,1118.0,1027.0,464.0,121.5,True,Overpriced
Pending,Nurmi Isles,Condo,4100000.0,2960.0,1385.0,625.0,121.6,False,Overpriced
Active,Auberge Beach,Condo,3900000.0,2792.0,1397.0,621.0,125.1,True,Overpriced
Active,Auberge Beach,Condo,5445000.0,3422.0,1591.0,706.0,125.5,True,Overpriced
Active,Rio Vista,Single Family,1590000.0,1098.0,1448.0,642.0,125.7,False,Overpriced
Pending,Nurmi Isles,Condo,4200000.0,2960.0,1419.0,625.0,127.0,False,Overpriced
Active,Flb Condominium Resid Elliott,Condo,1574900.0,1034.0,1523.0,671.0,127.1,True,Overpriced
Active,Progresso,Single Family,2255000.0,1323.0,1704.0,749.0,127.5,False,Overpriced
Active,View Pointe,Condo,5890000.0,3383.0,1741.0,763.0,128.1,True,Overpriced
Active,Idlewyld,Single Family,19950000.0,7666.0,2602.0,1140.0,128.3,True,Overpriced
Active,Viceroy Fort Lauderdale Viceroy,Condo,760000.0,755.0,1007.0,435.0,131.5,False,Overpriced
Active,Marine Tower,Condo,975000.0,1397.0,698.0,301.0,131.8,False,Overpriced
Active,Nuriver Landing Comm Cond Nuriver Landing,Condo,1700000.0,1361.0,1249.0,538.0,132.3,True,Overpriced
Active,Harbour Heights,Single Family,8900000.0,3494.0,2547.0,1093.0,133.0,True,Overpriced
Pending,Viceroy Fort Lauderdale,Condo,745000.0,732.0,1018.0,437.0,133.1,False,Overpriced
Active,Lauderdale Beach,Single Family,14400000.0,3672.0,3922.0,1668.0,135.1,True,Overpriced
Active,Riverside Park,Single Family,13995000.0,6658.0,2102.0,890.0,136.1,True,Overpriced
Active,Sixth Rio,Condo,1445000.0,1133.0,1275.0,539.0,136.6,True,Overpriced
Active,Riva,Condo,4995000.0,4267.0,1171.0,495.0,136.7,True,Overpriced
Active,Selene,Condo,9999000.0,5435.0,1840.0,775.0,137.3,True,Overpriced
Active,Coral Isles,Single Family,44995000.0,10160.0,4429.0,1866.0,137.4,True,Overpriced
Active,Ritz Carlton,Condo,10495000.0,7031.0,1493.0,628.0,137.7,True,Overpriced
Active,Sea Isles,Single Family,14995000.0,4667.0,3213.0,1331.0,141.4,True,Overpriced
Active,Riva Condominium Riva,Condo,4897000.0,3832.0,1278.0,524.0,144.0,True,Overpriced
Active,Castillo Grand Residences,Condo,2350000.0,2003.0,1173.0,480.0,144.6,False,Overpriced
Active,Pier Sixty Six,Condo,5300000.0,2878.0,1842.0,752.0,144.9,True,Overpriced
Active,Viceroy Fort Lauderdale,Condo,950000.0,912.0,1042.0,425.0,145.3,False,Overpriced
Pending,Viceroy Fort Lauderdale,Condo,1290000.0,1224.0,1054.0,428.0,146.4,False,Overpriced
Active,Ombelle Fort Lauderdale,Condo,586254.0,676.0,867.0,350.0,148.0,False,Overpriced
Active,Bungalow East,Condo,3029000.0,2829.0,1071.0,432.0,148.0,False,Overpriced
Active,Selene Oceanfront Residenc Selene Oceanfront Residen,Condo,4448000.0,3240.0,1373.0,553.0,148.2,False,Overpriced
Pending,Viceroy Fort Lauderdale,Condo,795000.0,732.0,1086.0,437.0,148.7,False,Overpriced
Active,Sunrise Intracoastal,Single Family,41900000.0,11838.0,3539.0,1423.0,148.8,True,Overpriced
Active,Waterside,Condo,1359920.0,1173.0,1159.0,461.0,151.4,True,Overpriced
Active,Selene Oceanfront Residenc,Condo,9999000.0,5183.0,1929.0,767.0,151.5,True,Overpriced
Active,Sixth&Rio,Condo,2300000.0,1759.0,1308.0,516.0,153.2,True,Overpriced
Active,Victoria Park,Single Family,3225000.0,1155.0,2792.0,1100.0,153.7,False,Overpriced
Active,Sage Intracoastal,Condo,5188355.0,3216.0,1613.0,633.0,154.9,True,Overpriced
Active,Progresso,Townhouse,2100000.0,3111.0,675.0,265.0,154.9,False,Overpriced
Active,Paramount Ft Lauderdale Co,Condo,3150000.0,2420.0,1302.0,507.0,156.8,False,Overpriced
Active,Waterside,Condo,1336800.0,1120.0,1194.0,464.0,157.4,True,Overpriced
Pending,Ombelle Fort Lauderdale,Condo,487515.0,579.0,842.0,325.0,158.9,False,Overpriced
Active,Waterside,Condo,1674500.0,1450.0,1155.0,441.0,162.1,True,Overpriced
Active,Azul,Condo,5350000.0,2718.0,1968.0,751.0,162.2,True,Overpriced
Active,Ritz Carlton Ftl,Condo,4339000.0,2940.0,1476.0,559.0,163.8,True,Overpriced
Active,Habor Villa,Condo,3399000.0,1645.0,2066.0,782.0,164.3,True,Overpriced
Active,Lauderdale Harbours,Condo,3560000.0,3555.0,1001.0,374.0,167.5,True,Overpriced
Active,Venice,Single Family,39999999.0,9995.0,4002.0,1496.0,167.5,True,Overpriced
Active,Ombelle Fort Lauderdale,Condo,511361.0,587.0,871.0,325.0,168.3,False,Overpriced
Active,Four Seasons Four Seasons Residences,Condo,2750000.0,1721.0,1598.0,594.0,168.9,False,Overpriced
Pending,Ombelle Fort Lauderdale,Condo,485598.0,547.0,888.0,328.0,171.0,False,Overpriced
Active,Auberge Residence And Spa,Condo,6399000.0,3301.0,1939.0,709.0,173.5,True,Overpriced
Pending,Ombelle Fort Lauderdale,Condo,1314072.0,1527.0,861.0,314.0,173.7,False,Overpriced
Active,Sixth&Rio,Condo,3200000.0,2296.0,1394.0,506.0,175.6,True,Overpriced
Pending,Ombelle Fort Lauderdale,Condo,647257.0,745.0,869.0,315.0,175.7,False,Overpriced
Pending,Ombelle Fort Lauderdale,Condo,501522.0,553.0,907.0,327.0,177.2,False,Overpriced
Active,Castillo Grand Residences Ritz Carlton Fort Lauder,Condo,2650000.0,1971.0,1344.0,484.0,177.8,False,Overpriced
Pending,Viceroy Fort Lauderdale,Condo,1500000.0,1268.0,1183.0,426.0,177.8,False,Overpriced
Active,Viceroy Fort Lauderdale,Condo,975000.0,810.0,1204.0,431.0,179.2,False,Overpriced
Pending,Ombelle Fort Lauderdale,Condo,507731.0,553.0,918.0,327.0,180.7,False,Overpriced
Active,Ritz Carlton Ftl,Condo,3000000.0,1860.0,1613.0,567.0,184.4,True,Overpriced
Active,Ritz Carlton,Condo,6995000.0,4056.0,1725.0,605.0,185.2,True,Overpriced
Active,Viceroy Fort Lauderdale,Condo,1430000.0,1162.0,1231.0,430.0,185.9,False,Overpriced
Pending,Ombelle Fort Lauderdale,Condo,671595.0,745.0,901.0,315.0,186.1,False,Overpriced
Active,Las Olas,Condo,11295000.0,5695.0,1983.0,692.0,186.5,True,Overpriced
Pending,Viceroy Fort Lauderdale,Condo,1560000.0,1268.0,1230.0,426.0,188.9,False,Overpriced
Pending,Ombelle Fort Lauderdale,Condo,461021.0,477.0,967.0,333.0,190.0,False,Overpriced
Active,Ombelle Fort Lauderdale,Condo,967032.0,1056.0,916.0,315.0,190.6,False,Overpriced
Active,Ritz Carlton Residences Rc Fort Lauderdale,Condo,3832000.0,2400.0,1597.0,549.0,190.8,True,Overpriced
Active,Ombelle Fort Lauderdale,Condo,693941.0,750.0,925.0,315.0,193.9,False,Overpriced
Active,Viceroy Fort Lauderdale,Condo,2105000.0,1649.0,1277.0,430.0,196.5,False,Overpriced
Active,Harbor Beach,Condo,4999999.0,2205.0,2268.0,741.0,205.9,True,Overpriced
Pending,Ombelle Fort Lauderdale,Condo,1230022.0,1305.0,943.0,301.0,213.1,False,Overpriced
Active,Fort Lauderdale Beac Auberge Beach,Condo,9500000.0,4365.0,2176.0,672.0,224.1,True,Overpriced
Active,Fort Lauderdale Beac Auberge Beach,Condo,8150000.0,3767.0,2164.0,663.0,226.4,True,Overpriced
Active,Fort Lauderdale Beach Auberge Beach Residences,Condo,9995000.0,4498.0,2222.0,671.0,231.0,True,Overpriced
Active,Las Olas,Condo,10990000.0,5281.0,2081.0,617.0,237.0,False,Overpriced
Pending,Azul Condominium,Condo,7950000.0,2878.0,2762.0,817.0,238.0,True,Overpriced
Active,Auberge Beach,Condo,13850000.0,5822.0,2379.0,698.0,240.6,True,Overpriced
Active,Nu River Landing,Condo,1700000.0,1233.0,1379.0,398.0,246.5,True,Overpriced
Pending,Victoria Highlands,Single Family,4900000.0,1808.0,2710.0,768.0,253.0,True,Overpriced
Active,Harbor Beach,Single Family,27500000.0,6250.0,4400.0,1233.0,256.9,True,Overpriced
Active,Ombelle Fort Lauderdale,Condo,2453717.0,2081.0,1179.0,326.0,261.6,False,Overpriced
Active,Ombelle Fort Lauderdale,Condo,1815447.0,1605.0,1131.0,309.0,266.6,False,Overpriced
Active,Auberge,Condo,10995000.0,4498.0,2444.0,648.0,277.1,True,Overpriced
Active,View Pointe,Condo,5519500.0,1760.0,3136.0,829.0,278.5,True,Overpriced
Active,Aqua Vista,Single Family,12900000.0,3192.0,4041.0,1045.0,286.8,True,Overpriced
Active,Viceroy Fort Lauderdale Viceroy,Condo,4410000.0,2585.0,1706.0,439.0,288.9,False,Overpriced
Active,Viceroy Fort Lauderdale Viceroy,Condo,4200000.0,2540.0,1654.0,421.0,293.0,False,Overpriced
Active,Pier Sixty Six,Condo,16000000.0,5349.0,2991.0,753.0,297.3,True,Overpriced
